policy,lead_scenario,site,seed,EENS_mean,diesel_mean,uptime_mean
b0,normal,site2,123,72.06012000000001,677.5013,97.30555
b0,normal,site2,314,36.42486,713.1365600000001,98.55556
b0,normal,site2,500,35.44196,714.1194600000001,98.36111
b0,normal,site2,777,48.84906,700.7123600000001,97.88889
b0,normal,site2,999,37.970200000000006,711.59122,98.47220999999999
b0,normal,site3,7,0.0,122.62310000000005,100.0
b0,normal,site3,13,0.0,122.62310000000005,100.0
b0,normal,site3,21,0.22160000000000002,122.40150000000003,99.97222000000001
b0,normal,site3,42,0.0,122.62310000000005,100.0
b0,normal,site3,99,0.0,122.62310000000005,100.0
b0,normal,site3,123,0.0,122.62310000000005,100.0
b0,normal,site3,314,0.0,122.62310000000005,100.0
b0,normal,site3,500,0.0,122.62310000000005,100.0
b0,normal,site3,777,0.0,122.62310000000005,100.0
b0,normal,site3,999,0.0,122.62310000000005,100.0
b0,normal,site4,7,0.0,207.05554,100.0
b0,normal,site4,13,0.0,207.05554,100.0
b0,normal,site4,21,0.2795000000000001,206.77604000000002,99.97222000000001
b0,normal,site4,42,0.0,207.05554,100.0
b0,normal,site4,99,1.8904,205.16514,99.91667
b0,normal,site4,123,0.0,207.05554,100.0
b0,normal,site4,314,0.0,207.05554,100.0
b0,normal,site4,500,0.0,207.05554,100.0
b0,normal,site4,777,0.0,207.05554,100.0
b0,normal,site4,999,1.0162000000000004,206.03933999999998,99.94444
b0,normal,site5,7,31.234271999999997,679.395888,97.91669
b0,normal,site5,13,20.522192,690.107968,98.38892000000001
b0,normal,site5,21,46.117632,664.512528,97.36112
b0,normal,site5,42,21.596799999999998,689.03336,98.25003000000001
b0,normal,site5,99,54.907196,655.722964,96.41667
b0,normal,site5,123,65.590248,645.039912,96.16667
b0,normal,site5,314,50.777792,659.8523680000001,96.91667
b0,normal,site5,500,34.187444,676.442716,97.58333
b0,normal,site5,777,33.192352,677.437808,97.69446
b0,normal,site5,999,26.198484,684.4316759999999,98.00001
b0,normal,site6,7,0.0,0.0,100.0
b0,normal,site6,13,0.0,0.0,100.0
b0,normal,site6,21,0.0,0.0,100.0
b0,normal,site6,42,0.0,0.0,100.0
b0,normal,site6,99,0.0,0.0,100.0
b0,normal,site6,123,0.0,0.0,100.0
b0,normal,site6,314,0.0,0.0,100.0
b0,normal,site6,500,0.0,0.0,100.0
b0,normal,site6,777,0.0,0.0,100.0
b0,normal,site6,999,0.0,0.0,100.0
b0,normal,site7,7,13.319410000000001,263.46459,98.77777
b0,normal,site7,13,10.249080000000001,266.53492,99.05555
b0,normal,site7,21,20.71629,256.06771,98.05555000000001
b0,normal,site7,42,7.4483500000000005,269.33565,99.24999
b0,normal,site7,99,19.42519,257.35881,98.33333999999999
b0,normal,site7,123,21.380687,255.40331299999997,98.02778
b0,normal,site7,314,18.39796,258.38604,98.41667
b0,normal,site7,500,15.500130000000002,261.28387000000004,98.61112
b0,normal,site7,777,15.749780000000001,261.03422,98.55555000000001
b0,normal,site7,999,12.663143,264.120857,98.61112
b0,normal,site8,7,0.0,26.8936,100.0
b0,normal,site8,13,0.0,26.8936,100.0
b0,normal,site8,21,0.41064,26.48296,99.88889
b0,normal,site8,42,0.0,26.8936,100.0
b0,normal,site8,99,0.0,26.8936,100.0
b0,normal,site8,123,0.95724,25.93636,99.75
b0,normal,site8,314,0.0,26.8936,100.0
b0,normal,site8,500,0.0,26.8936,100.0
b0,normal,site8,777,0.41064,26.48296,99.88889
b0,normal,site8,999,1.20348,25.69012,99.66667
b0,normal,site9,7,0.0,57.56046000000001,100.0
b0,normal,site9,13,0.0,57.56046000000001,100.0
b0,normal,site9,21,0.0,57.56046000000001,100.0
b0,normal,site9,42,0.0,57.56046000000001,100.0
b0,normal,site9,99,0.0,57.56046000000001,100.0
b0,normal,site9,123,0.08536399999999984,57.47509600000001,99.94444
b0,normal,site9,314,0.0,57.56046000000001,100.0
b0,normal,site9,500,0.0,57.56046000000001,100.0
b0,normal,site9,777,0.0,57.56046000000001,100.0
b0,normal,site9,999,0.0,57.56046000000001,100.0
b1,delayed,site1,7,0.0,36.545,100.0
b1,delayed,site1,13,0.0,36.545,100.0
b1,delayed,site1,21,0.0,36.545,100.0
b1,delayed,site1,42,0.0,36.545,100.0
b1,delayed,site1,99,0.0,36.545,100.0
b1,delayed,site1,123,0.0,36.545,100.0
b1,delayed,site1,314,0.0,36.545,100.0
b1,delayed,site1,500,0.0,36.545,100.0
b1,delayed,site1,777,0.0,36.545,100.0
b1,delayed,site1,999,0.0,36.545,100.0
b1,delayed,site10,7,0.0,41.66501000000001,100.0
b1,delayed,site10,13,0.0,41.66501000000001,100.0
b1,delayed,site10,21,0.0,41.66501000000001,100.0
b1,delayed,site10,42,0.0,41.66501000000001,100.0
b1,delayed,site10,99,0.0,41.66501000000001,100.0
b1,delayed,site10,123,0.0,41.66501000000001,100.0
b1,delayed,site10,314,0.0,41.66501000000001,100.0
b1,delayed,site10,500,0.0,41.66501000000001,100.0
b1,delayed,site10,777,0.0,41.66501000000001,100.0
b1,delayed,site10,999,0.0,41.66501000000001,100.0
b1,delayed,site2,7,17.725100000000005,731.83632,99.33333
b1,delayed,site2,13,56.89322,692.6682,97.94444
b1,delayed,site2,21,101.43860000000001,648.1228199999999,96.3611
b1,delayed,site2,42,23.0322,726.52922,99.16666000000001
b1,delayed,site2,99,90.24534,659.31608,96.77777999999999
b1,delayed,site2,123,37.54106,712.02036,98.61111
b1,delayed,site2,314,62.83052,686.7309,97.77777999999999
b1,delayed,site2,500,35.81836,713.74306,98.58333999999999
b1,delayed,site2,777,52.65358,696.9078400000001,97.97224
b1,delayed,site2,999,43.781000000000006,705.78042,98.25001
b1,delayed,site3,7,0.0,122.62310000000005,100.0
b1,delayed,site3,13,0.0,122.62310000000005,100.0
b1,delayed,site3,21,0.0,122.62310000000005,100.0
b1,delayed,site3,42,0.0,122.62310000000005,100.0
b1,delayed,site3,99,0.0,122.62310000000005,100.0
b1,delayed,site3,123,0.0,122.62310000000005,100.0
b1,delayed,site3,314,0.0,122.62310000000005,100.0
b1,delayed,site3,500,0.0,122.62310000000005,100.0
b1,delayed,site3,777,0.0,122.62310000000005,100.0
b1,delayed,site3,999,0.0,122.62310000000005,100.0
b1,delayed,site4,7,0.0,207.05554,100.0
b1,delayed,site4,13,0.0,207.05554,100.0
b1,delayed,site4,21,0.2795000000000001,206.77604000000002,99.97222000000001
b1,delayed,site4,42,0.0,207.05554,100.0
b1,delayed,site4,99,0.8741999999999999,206.18134,99.97222000000001
b1,delayed,site4,123,0.0,207.05554,100.0
b1,delayed,site4,314,1.0162000000000004,206.03933999999998,99.94444
b1,delayed,site4,500,0.0,207.05554,100.0
b1,delayed,site4,777,0.2795000000000001,206.77604000000002,99.97222000000001
b1,delayed,site4,999,0.0,207.05554,100.0
b1,delayed,site5,7,25.004192,685.6259680000001,98.66666000000001
b1,delayed,site5,13,56.522924,654.107236,97.55555
b1,delayed,site5,21,115.743264,594.886896,95.05556
b1,delayed,site5,42,31.688499999999998,678.94166,98.41667
b1,delayed,site5,99,103.46561200000001,607.164548,95.19445
b1,delayed,site5,123,40.601004,670.029156,98.19444
b1,delayed,site5,314,56.44464000000001,654.18552,97.25001999999999
b1,delayed,site5,500,40.720632,669.9095279999999,98.16667
b1,delayed,site5,777,81.15914000000001,629.47102,96.36111
b1,delayed,site5,999,55.685064,654.945096,97.05555
b1,delayed,site6,7,0.0,0.0,100.0
b1,delayed,site6,13,0.0,0.0,100.0
b1,delayed,site6,21,0.0,0.0,100.0
b1,delayed,site6,42,0.0,0.0,100.0
b1,delayed,site6,99,0.0,0.0,100.0
b1,delayed,site6,123,0.0,0.0,100.0
b1,delayed,site6,314,0.0,0.0,100.0
b1,delayed,site6,500,0.0,0.0,100.0
b1,delayed,site6,777,0.0,0.0,100.0
b1,delayed,site6,999,0.0,0.0,100.0
b1,delayed,site7,7,8.26691,268.51709,99.30554
b1,delayed,site7,13,20.552247,256.23175299999997,98.27777999999999
b1,delayed,site7,21,36.69199400000001,240.092006,96.88889
b1,delayed,site7,42,8.67558,268.10841999999997,99.25
b1,delayed,site7,99,34.925384,241.85861599999998,97.08333
b1,delayed,site7,123,12.746657,264.037343,98.91667
b1,delayed,site7,314,25.54915,251.23485,97.97223
b1,delayed,site7,500,19.979860000000002,256.80414,98.27779000000001
b1,delayed,site7,777,22.292447000000003,254.491553,98.13888
b1,delayed,site7,999,20.227613,256.556387,98.3611
b1,delayed,site8,7,0.0,26.8936,100.0
b1,delayed,site8,13,0.0,26.8936,100.0
b1,delayed,site8,21,0.0,26.8936,100.0
b1,delayed,site8,42,0.0,26.8936,100.0
b1,delayed,site8,99,0.0,26.8936,100.0
b1,delayed,site8,123,0.2346,26.659,99.91667
b1,delayed,site8,314,0.0,26.8936,100.0
b1,delayed,site8,500,0.0,26.8936,100.0
b1,delayed,site8,777,0.41064,26.48296,99.88889
b1,delayed,site8,999,1.20348,25.69012,99.66667
b1,delayed,site9,7,0.0,57.56046000000001,100.0
b1,delayed,site9,13,0.0,57.56046000000001,100.0
b1,delayed,site9,21,0.0,57.56046000000001,100.0
b1,delayed,site9,42,0.0,57.56046000000001,100.0
b1,delayed,site9,99,0.0,57.56046000000001,100.0
b1,delayed,site9,123,0.0,57.56046000000001,100.0
b1,delayed,site9,314,0.0,57.56046000000001,100.0
b1,delayed,site9,500,0.0,57.56046000000001,100.0
b1,delayed,site9,777,0.0,57.56046000000001,100.0
b1,delayed,site9,999,0.0,57.56046000000001,100.0
b1,extreme,site1,7,0.0,36.545,100.0
b1,extreme,site1,13,0.0,36.545,100.0
b1,extreme,site1,21,0.0,36.545,100.0
b1,extreme,site1,42,0.0,36.545,100.0
b1,extreme,site1,99,0.0,36.545,100.0
b1,extreme,site1,123,0.0,36.545,100.0
b1,extreme,site1,314,0.0,36.545,100.0
b1,extreme,site1,500,0.0,36.545,100.0
b1,extreme,site1,777,0.0,36.545,100.0
b1,extreme,site1,999,0.0,36.545,100.0
b1,extreme,site10,7,0.0,41.66501000000001,100.0
b1,extreme,site10,13,0.0,41.66501000000001,100.0
b1,extreme,site10,21,0.0,41.66501000000001,100.0
b1,extreme,site10,42,0.0,41.66501000000001,100.0
b1,extreme,site10,99,0.0,41.66501000000001,100.0
b1,extreme,site10,123,0.0,41.66501000000001,100.0
b1,extreme,site10,314,0.0,41.66501000000001,100.0
b1,extreme,site10,500,0.0,41.66501000000001,100.0
b1,extreme,site10,777,0.0,41.66501000000001,100.0
b1,extreme,site10,999,0.0,41.66501000000001,100.0
b1,extreme,site2,7,259.4276,490.13382,90.69445
b1,extreme,site2,13,260.59184,488.96958000000006,90.72223
b1,extreme,site2,21,237.5233,512.0381199999999,91.41666000000001
b1,extreme,site2,42,267.165,482.39642000000003,90.44444
b1,extreme,site2,99,239.11818,510.44323999999995,91.47222000000001
b1,extreme,site2,123,230.44734,519.1140800000001,91.66667
b1,extreme,site2,314,143.02128,606.5401400000001,94.83333999999999
b1,extreme,site2,500,237.71954,511.84188000000006,91.50001
b1,extreme,site2,777,228.48827999999997,521.07314,91.80555
b1,extreme,site2,999,216.8046,532.75682,92.11111000000001
b1,extreme,site3,7,1.24075,121.38235000000005,99.86111
b1,extreme,site3,13,0.0,122.62310000000005,100.0
b1,extreme,site3,21,1.1198500000000002,121.50325000000002,99.88889
b1,extreme,site3,42,1.4912499999999997,121.13185000000003,99.83333
b1,extreme,site3,99,1.24075,121.38235000000005,99.86111
b1,extreme,site3,123,4.981260000000001,117.64184000000003,99.5
b1,extreme,site3,314,0.0,122.62310000000005,100.0
b1,extreme,site3,500,0.77965,121.84345000000003,99.91667
b1,extreme,site3,777,0.22160000000000002,122.40150000000003,99.97222000000001
b1,extreme,site3,999,7.04572,115.57738000000003,99.30555
b1,extreme,site4,7,3.11952,203.93602,99.86111
b1,extreme,site4,13,0.0,207.05554,100.0
b1,extreme,site4,21,0.2795000000000001,206.77604000000002,99.97222000000001
b1,extreme,site4,42,3.11952,203.93602,99.86111
b1,extreme,site4,99,1.8904,205.16514,99.91667
b1,extreme,site4,123,8.769594000000001,198.28594600000002,99.63889
b1,extreme,site4,314,1.0162000000000004,206.03933999999998,99.94444
b1,extreme,site4,500,2.46562,204.58992,99.88889
b1,extreme,site4,777,0.2795000000000001,206.77604000000002,99.97222000000001
b1,extreme,site4,999,12.040494,195.015046,99.5
b1,extreme,site5,7,285.599368,425.030792,87.1111
b1,extreme,site5,13,278.517644,432.11251599999997,87.83333
b1,extreme,site5,21,251.97785199999998,458.652308,88.99999
b1,extreme,site5,42,291.48305999999997,419.14709999999997,87.02778
b1,extreme,site5,99,270.083368,440.546792,87.80556
b1,extreme,site5,123,236.95004,473.68012,89.36111
b1,extreme,site5,314,168.935492,541.694668,92.16666000000001
b1,extreme,site5,500,276.654764,433.975396,87.86111
b1,extreme,site5,777,244.592908,466.03725199999997,89.13887
b1,extreme,site5,999,252.69728,457.93287999999995,88.63888
b1,extreme,site6,7,0.0,0.0,100.0
b1,extreme,site6,13,0.0,0.0,100.0
b1,extreme,site6,21,0.0,0.0,100.0
b1,extreme,site6,42,0.0,0.0,100.0
b1,extreme,site6,99,0.0,0.0,100.0
b1,extreme,site6,123,0.0,0.0,100.0
b1,extreme,site6,314,0.0,0.0,100.0
b1,extreme,site6,500,0.0,0.0,100.0
b1,extreme,site6,777,0.0,0.0,100.0
b1,extreme,site6,999,0.0,0.0,100.0
b1,extreme,site7,7,89.11545500000001,187.668545,92.63888
b1,extreme,site7,13,96.80391200000001,179.980088,92.00001
b1,extreme,site7,21,86.592025,190.191975,92.83333999999999
b1,extreme,site7,42,94.82102800000001,181.96297199999998,92.16668
b1,extreme,site7,99,85.858005,190.925995,92.91666000000001
b1,extreme,site7,123,81.998141,194.78585900000002,93.27777999999999
b1,extreme,site7,314,49.638327000000004,227.145673,96.00001
b1,extreme,site7,500,87.61991800000001,189.164082,92.80556
b1,extreme,site7,777,84.002375,192.78162500000002,93.02779000000001
b1,extreme,site7,999,83.45396400000001,193.330036,93.08333999999999
b1,extreme,site8,7,0.0,26.8936,100.0
b1,extreme,site8,13,0.0,26.8936,100.0
b1,extreme,site8,21,0.41064,26.48296,99.88889
b1,extreme,site8,42,0.0,26.8936,100.0
b1,extreme,site8,99,0.0,26.8936,100.0
b1,extreme,site8,123,0.95724,25.93636,99.75
b1,extreme,site8,314,0.0,26.8936,100.0
b1,extreme,site8,500,0.0,26.8936,100.0
b1,extreme,site8,777,0.41064,26.48296,99.88889
b1,extreme,site8,999,1.20348,25.69012,99.66667
b1,extreme,site9,7,0.0,57.56046000000001,100.0
b1,extreme,site9,13,0.0,57.56046000000001,100.0
b1,extreme,site9,21,0.20106399999999985,57.359396000000004,99.91667
b1,extreme,site9,42,0.0,57.56046000000001,100.0
b1,extreme,site9,99,0.0,57.56046000000001,100.0
b1,extreme,site9,123,0.08536399999999984,57.47509600000001,99.94444
b1,extreme,site9,314,0.0,57.56046000000001,100.0
b1,extreme,site9,500,0.0,57.56046000000001,100.0
b1,extreme,site9,777,0.0,57.56046000000001,100.0
b1,extreme,site9,999,1.083364,56.477096,99.80556
b1,monsoon,site1,7,0.0,36.545,100.0
b1,monsoon,site1,13,0.0,36.545,100.0
b1,monsoon,site1,21,0.0,36.545,100.0
b1,monsoon,site1,42,0.0,36.545,100.0
b1,monsoon,site1,99,0.0,36.545,100.0
b1,monsoon,site1,123,0.0,36.545,100.0
b1,monsoon,site1,314,0.0,36.545,100.0
b1,monsoon,site1,500,0.0,36.545,100.0
b1,monsoon,site1,777,0.0,36.545,100.0
b1,monsoon,site1,999,0.0,36.545,100.0
b1,monsoon,site10,7,0.0,41.66501000000001,100.0
b1,monsoon,site10,13,0.0,41.66501000000001,100.0
b1,monsoon,site10,21,0.0,41.66501000000001,100.0
b1,monsoon,site10,42,0.0,41.66501000000001,100.0
b1,monsoon,site10,99,0.0,41.66501000000001,100.0
b1,monsoon,site10,123,0.0,41.66501000000001,100.0
b1,monsoon,site10,314,0.0,41.66501000000001,100.0
b1,monsoon,site10,500,0.0,41.66501000000001,100.0
b1,monsoon,site10,777,0.0,41.66501000000001,100.0
b1,monsoon,site10,999,0.0,41.66501000000001,100.0
b1,monsoon,site2,7,88.08238000000001,661.4790399999999,96.83333
b1,monsoon,site2,13,86.74854,662.8128800000001,96.77778
b1,monsoon,site2,21,173.1054,576.45602,93.77778
b1,monsoon,site2,42,69.33828000000001,680.2231400000001,97.41667
b1,monsoon,site2,99,106.2921,643.2693200000001,96.08333
b1,monsoon,site2,123,66.94408,682.61734,97.52779000000001
b1,monsoon,site2,314,72.10898,677.45244,97.41667
b1,monsoon,site2,500,106.19590000000001,643.3655200000001,96.13889
b1,monsoon,site2,777,64.83994,684.7214799999999,97.55557
b1,monsoon,site2,999,69.97600000000001,679.5854200000001,97.33333999999999
b1,monsoon,site3,7,0.0,122.62310000000005,100.0
b1,monsoon,site3,13,0.0,122.62310000000005,100.0
b1,monsoon,site3,21,0.27185000000000004,122.35125000000002,99.94444
b1,monsoon,site3,42,0.0,122.62310000000005,100.0
b1,monsoon,site3,99,0.0,122.62310000000005,100.0
b1,monsoon,site3,123,0.0,122.62310000000005,100.0
b1,monsoon,site3,314,0.0,122.62310000000005,100.0
b1,monsoon,site3,500,0.0,122.62310000000005,100.0
b1,monsoon,site3,777,0.0,122.62310000000005,100.0
b1,monsoon,site3,999,0.7748999999999999,121.84820000000005,99.94444
b1,monsoon,site4,7,3.11952,203.93602,99.86111
b1,monsoon,site4,13,0.0,207.05554,100.0
b1,monsoon,site4,21,0.2795000000000001,206.77604000000002,99.97222000000001
b1,monsoon,site4,42,3.11952,203.93602,99.86111
b1,monsoon,site4,99,0.8741999999999999,206.18134,99.97222000000001
b1,monsoon,site4,123,0.0,207.05554,100.0
b1,monsoon,site4,314,1.0162000000000004,206.03933999999998,99.94444
b1,monsoon,site4,500,0.0,207.05554,100.0
b1,monsoon,site4,777,0.2795000000000001,206.77604000000002,99.97222000000001
b1,monsoon,site4,999,0.0,207.05554,100.0
b1,monsoon,site5,7,110.718932,599.9112279999999,95.05554
b1,monsoon,site5,13,106.884024,603.746136,95.25
b1,monsoon,site5,21,181.221044,529.409116,92.1111
b1,monsoon,site5,42,79.25002400000001,631.380136,96.27777999999999
b1,monsoon,site5,99,141.220844,569.409316,93.36112
b1,monsoon,site5,123,69.57142400000001,641.058736,96.72224
b1,monsoon,site5,314,73.029268,637.600892,96.41668
b1,monsoon,site5,500,106.29327599999999,604.336884,95.41666000000001
b1,monsoon,site5,777,89.10242000000001,621.52774,96.13888
b1,monsoon,site5,999,98.776492,611.853668,95.22222
b1,monsoon,site6,7,0.0,0.0,100.0
b1,monsoon,site6,13,0.0,0.0,100.0
b1,monsoon,site6,21,0.0,0.0,100.0
b1,monsoon,site6,42,0.0,0.0,100.0
b1,monsoon,site6,99,0.0,0.0,100.0
b1,monsoon,site6,123,0.0,0.0,100.0
b1,monsoon,site6,314,0.0,0.0,100.0
b1,monsoon,site6,500,0.0,0.0,100.0
b1,monsoon,site6,777,0.0,0.0,100.0
b1,monsoon,site6,999,0.0,0.0,100.0
b1,monsoon,site7,7,34.34609400000001,242.43790600000003,97.1111
b1,monsoon,site7,13,30.493334000000004,246.29066600000002,97.44445
b1,monsoon,site7,21,64.832421,211.95157899999998,94.63889
b1,monsoon,site7,42,26.681150000000002,250.10285,97.83333999999999
b1,monsoon,site7,99,38.853064,237.93093600000003,96.77777
b1,monsoon,site7,123,23.501517000000003,253.282483,97.99999
b1,monsoon,site7,314,25.54915,251.23485,97.97223
b1,monsoon,site7,500,39.933187000000004,236.85081300000002,96.61112
b1,monsoon,site7,777,27.798677000000005,248.98532300000002,97.66666000000001
b1,monsoon,site7,999,35.82323000000001,240.96077,97.05554
b1,monsoon,site8,7,0.0,26.8936,100.0
b1,monsoon,site8,13,0.0,26.8936,100.0
b1,monsoon,site8,21,0.41064,26.48296,99.88889
b1,monsoon,site8,42,0.0,26.8936,100.0
b1,monsoon,site8,99,0.0,26.8936,100.0
b1,monsoon,site8,123,0.95724,25.93636,99.75
b1,monsoon,site8,314,0.0,26.8936,100.0
b1,monsoon,site8,500,0.0,26.8936,100.0
b1,monsoon,site8,777,0.41064,26.48296,99.88889
b1,monsoon,site8,999,1.20348,25.69012,99.66667
b1,monsoon,site9,7,0.0,57.56046000000001,100.0
b1,monsoon,site9,13,0.0,57.56046000000001,100.0
b1,monsoon,site9,21,0.20106399999999985,57.359396000000004,99.91667
b1,monsoon,site9,42,0.0,57.56046000000001,100.0
b1,monsoon,site9,99,0.0,57.56046000000001,100.0
b1,monsoon,site9,123,0.0,57.56046000000001,100.0
b1,monsoon,site9,314,0.0,57.56046000000001,100.0
b1,monsoon,site9,500,0.0,57.56046000000001,100.0
b1,monsoon,site9,777,0.0,57.56046000000001,100.0
b1,monsoon,site9,999,0.0,57.56046000000001,100.0
b1,normal,site1,7,0.0,36.545,100.0
b1,normal,site1,13,0.0,36.545,100.0
b1,normal,site1,21,0.0,36.545,100.0
b1,normal,site1,42,0.0,36.545,100.0
b1,normal,site1,99,0.0,36.545,100.0
b1,normal,site1,123,0.0,36.545,100.0
b1,normal,site1,314,0.0,36.545,100.0
b1,normal,site1,500,0.0,36.545,100.0
b1,normal,site1,777,0.0,36.545,100.0
b1,normal,site1,999,0.0,36.545,100.0
b1,normal,site10,7,0.0,41.66501000000001,100.0
b1,normal,site10,13,0.0,41.66501000000001,100.0
b1,normal,site10,21,0.0,41.66501000000001,100.0
b1,normal,site10,42,0.0,41.66501000000001,100.0
b1,normal,site10,99,0.0,41.66501000000001,100.0
b1,normal,site10,123,0.0,41.66501000000001,100.0
b1,normal,site10,314,0.0,41.66501000000001,100.0
b1,normal,site10,500,0.0,41.66501000000001,100.0
b1,normal,site10,777,0.0,41.66501000000001,100.0
b1,normal,site10,999,0.0,41.66501000000001,100.0
b1,normal,site2,7,15.466700000000003,734.09472,99.44444
b1,normal,site2,13,9.246199999999998,740.3152200000001,99.55555000000001
b1,normal,site2,21,11.733099999999999,737.82832,99.47222000000001
b1,normal,site2,42,4.3006,745.26082,99.80555000000001
b1,normal,site2,99,25.368060000000003,724.19336,99.05557
b1,normal,site2,123,27.6111,721.95032,98.97222000000001
b1,normal,site2,314,23.3714,726.19002,99.19445
b1,normal,site2,500,8.2559,741.30552,99.63889
b1,normal,site2,777,11.4438,738.11762,99.55556
b1,normal,site2,999,2.6531000000000007,746.90832,99.83333999999999
b1,normal,site3,7,0.0,122.62310000000005,100.0
b1,normal,site3,13,0.0,122.62310000000005,100.0
b1,normal,site3,21,0.0,122.62310000000005,100.0
b1,normal,site3,42,0.0,122.62310000000005,100.0
b1,normal,site3,99,0.0,122.62310000000005,100.0
b1,normal,site3,123,0.0,122.62310000000005,100.0
b1,normal,site3,314,0.0,122.62310000000005,100.0
b1,normal,site3,500,0.0,122.62310000000005,100.0
b1,normal,site3,777,0.0,122.62310000000005,100.0
b1,normal,site3,999,0.0,122.62310000000005,100.0
b1,normal,site4,7,0.0,207.05554,100.0
b1,normal,site4,13,0.0,207.05554,100.0
b1,normal,site4,21,0.2795000000000001,206.77604000000002,99.97222000000001
b1,normal,site4,42,0.0,207.05554,100.0
b1,normal,site4,99,0.0,207.05554,100.0
b1,normal,site4,123,0.0,207.05554,100.0
b1,normal,site4,314,0.0,207.05554,100.0
b1,normal,site4,500,0.0,207.05554,100.0
b1,normal,site4,777,0.0,207.05554,100.0
b1,normal,site4,999,0.0,207.05554,100.0
b1,normal,site5,7,11.281299999999998,699.34886,99.33333
b1,normal,site5,13,7.984028,702.646132,99.55555
b1,normal,site5,21,29.079668000000005,681.550492,98.75
b1,normal,site5,42,4.069936,706.560224,99.69444
b1,normal,site5,99,29.180484,681.449676,98.58333
b1,normal,site5,123,28.864044,681.766116,98.63889
b1,normal,site5,314,19.953992,690.676168,99.08333999999999
b1,normal,site5,500,6.1456800000000005,704.4844799999998,99.75
b1,normal,site5,777,7.337536,703.2926239999999,99.61111
b1,normal,site5,999,10.479924,700.150236,99.30555000000001
b1,normal,site6,7,0.0,0.0,100.0
b1,normal,site6,13,0.0,0.0,100.0
b1,normal,site6,21,0.0,0.0,100.0
b1,normal,site6,42,0.0,0.0,100.0
b1,normal,site6,99,0.0,0.0,100.0
b1,normal,site6,123,0.0,0.0,100.0
b1,normal,site6,314,0.0,0.0,100.0
b1,normal,site6,500,0.0,0.0,100.0
b1,normal,site6,777,0.0,0.0,100.0
b1,normal,site6,999,0.0,0.0,100.0
b1,normal,site7,7,5.054730000000001,271.72927,99.55555
b1,normal,site7,13,0.35945,276.42455,99.94444
b1,normal,site7,21,3.7799500000000004,273.00405,99.63889
b1,normal,site7,42,5.157850000000001,271.62615,99.55555
b1,normal,site7,99,11.873140000000001,264.91086,99.08333999999999
b1,normal,site7,123,11.11558,265.66842,99.02778
b1,normal,site7,314,10.16656,266.61744,99.19444
b1,normal,site7,500,5.53525,271.24875000000003,99.47223
b1,normal,site7,777,5.06566,271.71834,99.55556
b1,normal,site7,999,1.5715,275.2125,99.80556
b1,normal,site8,7,0.0,26.8936,100.0
b1,normal,site8,13,0.0,26.8936,100.0
b1,normal,site8,21,0.0,26.8936,100.0
b1,normal,site8,42,0.0,26.8936,100.0
b1,normal,site8,99,0.0,26.8936,100.0
b1,normal,site8,123,0.2346,26.659,99.91667
b1,normal,site8,314,0.0,26.8936,100.0
b1,normal,site8,500,0.0,26.8936,100.0
b1,normal,site8,777,0.41064,26.48296,99.88889
b1,normal,site8,999,0.33084,26.562759999999997,99.86111
b1,normal,site9,7,0.0,57.56046000000001,100.0
b1,normal,site9,13,0.0,57.56046000000001,100.0
b1,normal,site9,21,0.0,57.56046000000001,100.0
b1,normal,site9,42,0.0,57.56046000000001,100.0
b1,normal,site9,99,0.0,57.56046000000001,100.0
b1,normal,site9,123,0.0,57.56046000000001,100.0
b1,normal,site9,314,0.0,57.56046000000001,100.0
b1,normal,site9,500,0.0,57.56046000000001,100.0
b1,normal,site9,777,0.0,57.56046000000001,100.0
b1,normal,site9,999,0.0,57.56046000000001,100.0
multi,delayed,site1,7,0.0,36.545,100.0
multi,delayed,site1,13,0.0,36.545,100.0
multi,delayed,site1,21,0.0,36.545,100.0
multi,delayed,site1,42,0.0,36.545,100.0
multi,delayed,site1,99,0.0,36.545,100.0
multi,delayed,site1,123,0.0,36.545,100.0
multi,delayed,site1,314,0.0,36.545,100.0
multi,delayed,site1,500,0.0,36.545,100.0
multi,delayed,site1,777,0.0,36.545,100.0
multi,delayed,site1,999,0.0,36.545,100.0
multi,delayed,site10,7,0.0,41.66501000000001,100.0
multi,delayed,site10,13,0.0,41.66501000000001,100.0
multi,delayed,site10,21,0.0,41.66501000000001,100.0
multi,delayed,site10,42,0.0,41.66501000000001,100.0
multi,delayed,site10,99,0.0,41.66501000000001,100.0
multi,delayed,site10,123,0.0,41.66501000000001,100.0
multi,delayed,site10,314,0.0,41.66501000000001,100.0
multi,delayed,site10,500,0.0,41.66501000000001,100.0
multi,delayed,site10,777,0.0,41.66501000000001,100.0
multi,delayed,site10,999,0.0,41.66501000000001,100.0
multi,delayed,site2,7,0.0,749.56142,100.0
multi,delayed,site2,13,19.396700000000003,730.16472,99.33333
multi,delayed,site2,21,32.6469,716.91452,98.88889
multi,delayed,site2,42,0.0,749.56142,100.0
multi,delayed,site2,99,8.8897,740.67172,99.72222000000001
multi,delayed,site2,123,31.02686,718.5345599999999,98.91667
multi,delayed,site2,314,5.4292,744.1322200000001,99.83333
multi,delayed,site2,500,3.8045,745.75692,99.83333
multi,delayed,site2,777,0.0,749.56142,100.0
multi,delayed,site2,999,34.654720000000005,714.9067,98.77777999999999
multi,delayed,site3,7,0.0,122.62310000000005,100.0
